"isoform_id","gene_id","gene_name","oId","class_code","T_dIF","T_abs_dIF","T_q","T_gene_q","T_switching","T_novel","U_gene_id","U_gene_name","U_dIF","U_abs_dIF","U_q","U_gene_q","U_switching","U_novel","present_in_T","present_in_U","present_in_both","overlap_class","same_direction","delta_dIF","abs_delta_dIF"
"TCONS_00026349","XLOC_003446","TTC39A","PB.459.1","c",0.105966666666667,0.105966666666667,0.652327071022891,0.00289076514057722,FALSE,TRUE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00026350","XLOC_003446","TTC39A","PB.459.2","j",0.306466666666667,0.306466666666667,0.00289076514057722,0.00289076514057722,TRUE,TRUE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"T-significant / missing in U",,,
"TCONS_00014979","XLOC_003547","DOCK7","ENST00000635253.2","=",0.0150666666666667,0.0150666666666667,0.67924073031528,0.0241763709553195,FALSE,FALSE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00014983","XLOC_003547","DOCK7","ENST00000340370.10","=",-0.0113,0.0113,1,0.0241763709553195,FALSE,FALSE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00014984","XLOC_003547","DOCK7","ENST00000637255.1","=",-0.0328,0.0328,0.716091046412808,0.0241763709553195,FALSE,FALSE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00014986","XLOC_003547","DOCK7","ENST00000635123.1","=",-0.00673333333333334,0.00673333333333334,0.955572194238012,0.0241763709553195,FALSE,FALSE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00015000","XLOC_003547","DOCK7","ENST00000635286.1","=",-0.0635333333333333,0.0635333333333333,0.31469563165791,0.0241763709553195,FALSE,FALSE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00015003","XLOC_003547","DOCK7","ENST00000635027.1","=",-0.0311,0.0311,0.976065062889628,0.0241763709553195,FALSE,FALSE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00015014","XLOC_003547","DOCK7","ENST00000636635.1","=",0.327433333333333,0.327433333333333,0.465907141136827,0.0241763709553195,FALSE,FALSE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00024019","XLOC_003547","DOCK7","PB.674.2","c",0.0311666666666667,0.0311666666666667,0.978809158645834,0.0241763709553195,FALSE,TRUE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00024020","XLOC_003547","DOCK7","PB.676.1","c",0.0173333333333333,0.0173333333333333,0.77133240222774,0.0241763709553195,FALSE,TRUE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00026376","XLOC_003547","DOCK7","PB.513.1","c",-0.1382,0.1382,0.0241763709553195,0.0241763709553195,FALSE,TRUE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00028852","XLOC_003547","DOCK7","PB.667.3","c",-0.0739333333333333,0.0739333333333333,0.585103771357551,0.0241763709553195,FALSE,TRUE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00028853","XLOC_003547","DOCK7","PB.667.4","c",-0.0175,0.0175,0.893584711436875,0.0241763709553195,FALSE,TRUE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00015314","XLOC_003639","CRYZ","PB.719.3","=",0.119233333333333,0.119233333333333,0.808211481796148,2.65498176001945e-06,FALSE,TRUE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00015317","XLOC_003639","CRYZ","ENST00000370871.7","=",-0.0230666666666667,0.0230666666666667,0.962878336108811,2.65498176001945e-06,FALSE,FALSE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00015318","XLOC_003639","CRYZ","ENST00000370870.5","=",-0.0115,0.0115,0.955966621133578,2.65498176001945e-06,FALSE,FALSE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00015319","XLOC_003639","CRYZ","ENST00000441120.1","=",-0.022,0.022,0.964261149905759,2.65498176001945e-06,FALSE,FALSE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00024051","XLOC_003639","CRYZ","PB.719.1","j",-0.0194,0.0194,0.922093985930611,2.65498176001945e-06,FALSE,TRUE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00028905","XLOC_003639","CRYZ","PB.720.1","c",0.282266666666667,0.282266666666667,0.288837237686328,2.65498176001945e-06,FALSE,TRUE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00028906","XLOC_003639","CRYZ","PB.720.5","c",-0.300133333333333,0.300133333333333,2.65498176001945e-06,2.65498176001945e-06,TRUE,TRUE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"T-significant / missing in U",,,
"TCONS_00016243","XLOC_003879","SORT1","ENST00000538502.5","=",-0.0113,0.0113,0.894311890652964,0.00384416081787596,FALSE,FALSE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00016244","XLOC_003879","SORT1","ENST00000256637.8","=",-0.00543333333333335,0.00543333333333335,0.983651421322868,0.00384416081787596,FALSE,FALSE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00024215","XLOC_003879","SORT1","PB.891.1","j",0.0201666666666667,0.0201666666666667,0.934041096516936,0.00384416081787596,FALSE,TRUE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00024216","XLOC_003879","SORT1","PB.891.2","j",0.0117,0.0117,0.7517950620845,0.00384416081787596,FALSE,TRUE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00024217","XLOC_003879","SORT1","PB.693.2","c",-0.165833333333333,0.165833333333333,0.00384416081787596,0.00384416081787596,TRUE,TRUE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"T-significant / missing in U",,,
"TCONS_00026526","XLOC_003879","SORT1","PB.693.4","c",0.1516,0.1516,0.540663281603405,0.00384416081787596,FALSE,TRUE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00016803","XLOC_004026","PDE4DIPP2","ENST00000612480.2","=",0.0218333333333333,0.0218333333333333,0.925530826513969,0.0118984300594298,FALSE,FALSE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00016804","XLOC_004026","PDE4DIPP2","ENST00000647832.1","=",-0.029,0.029,0.916792712283151,0.0118984300594298,FALSE,FALSE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00016805","XLOC_004026","PDE4DIPP2","ENST00000637601.1","=",-0.0889666666666667,0.0889666666666667,0.28685067500498,0.0118984300594298,FALSE,FALSE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00029182","XLOC_004026","PDE4DIPP2","PB.1085.1","j",0.244266666666667,0.244266666666667,0.0118984300594298,0.0118984300594298,TRUE,TRUE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"T-significant / missing in U",,,
"TCONS_00031233","XLOC_004026","PDE4DIPP2","PB.1142.1","j",-0.0141333333333333,0.0141333333333333,0.96592210665938,0.0118984300594298,FALSE,TRUE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00031234","XLOC_004026","PDE4DIPP2","PB.1142.3","c",-0.134,0.134,0.497350081698417,0.0118984300594298,FALSE,TRUE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00017120","XLOC_004150","H2BC20P","ENST00000564237.2","=",-0.168633333333333,0.168633333333333,0.399923391385748,5.55559210699132e-05,FALSE,FALSE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00017121","XLOC_004150","H2BC20P","PB.1202.5","=",0.261333333333333,0.261333333333333,5.55559210699132e-05,5.55559210699132e-05,TRUE,TRUE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"T-significant / missing in U",,,
"TCONS_00024377","XLOC_004150","H2BC20P","PB.1123.1","c",-0.0241666666666667,0.0241666666666667,0.839273092372023,5.55559210699132e-05,FALSE,TRUE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00026585","XLOC_004150","H2BC20P","PB.876.1","c",-0.0685333333333333,0.0685333333333333,0.887261263880673,5.55559210699132e-05,FALSE,TRUE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00018094","XLOC_004323","MEF2D","ENST00000464356.6","=",-0.118766666666667,0.118766666666667,0.00202543090739274,5.73768289743918e-07,FALSE,FALSE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00018095","XLOC_004323","MEF2D","ENST00000348159.9","=",-0.00230000000000002,0.00230000000000002,0.996618379895584,5.73768289743918e-07,FALSE,FALSE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00018096","XLOC_004323","MEF2D","ENST00000360595.7","=",0.108233333333333,0.108233333333333,5.73768289743918e-07,5.73768289743918e-07,FALSE,FALSE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00018098","XLOC_004323","MEF2D","ENST00000493077.1","=",0.00236666666666667,0.00236666666666667,0.974830205070451,5.73768289743918e-07,FALSE,FALSE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00018099","XLOC_004323","MEF2D","ENST00000489057.1","=",0.0092,0.0092,0.739286832514861,5.73768289743918e-07,FALSE,FALSE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00018922","XLOC_004551","TNFSF4","PB.1538.5","=",0.419966666666667,0.419966666666667,0.00229056956790722,0.00229056956790722,TRUE,TRUE,"XLOC_004551","TNFSF4",0.343966666666667,0.343966666666667,5.7486059983822e-11,5.7486059983822e-11,TRUE,TRUE,TRUE,TRUE,TRUE,"Shared significant",TRUE,-0.0760000000000001,0.0760000000000001
"TCONS_00018923","XLOC_004551","TNFSF4","PB.1640.6","=",-0.0567666666666667,0.0567666666666667,0.95271462880984,0.00229056956790722,FALSE,TRUE,"XLOC_004551","TNFSF4",-0.136633333333333,0.136633333333333,2.44820103130974e-09,5.7486059983822e-11,FALSE,TRUE,TRUE,TRUE,TRUE,"Non-significant / other",TRUE,-0.0798666666666667,0.0798666666666667
"TCONS_00029426","XLOC_004551","TNFSF4","PB.1640.3","j",-0.0252,0.0252,0.886370623946224,0.00229056956790722,FALSE,TRUE,"XLOC_004551","TNFSF4",-0.00773333333333334,0.00773333333333334,0.923014015808772,5.7486059983822e-11,FALSE,TRUE,TRUE,TRUE,TRUE,"Non-significant / other",TRUE,0.0174666666666667,0.0174666666666667
"TCONS_00029427","XLOC_004551","TNFSF4","PB.1538.3","c",-0.320266666666667,0.320266666666667,0.132521598400489,0.00229056956790722,FALSE,TRUE,"XLOC_004551","TNFSF4",-0.1593,0.1593,0.124451824456952,5.7486059983822e-11,FALSE,TRUE,TRUE,TRUE,TRUE,"Non-significant / other",TRUE,0.160966666666667,0.160966666666667
"TCONS_00019256","XLOC_004646","NCF2","PB.1642.6","=",0.0943,0.0943,0.207485774109171,7.16587752572454e-05,FALSE,TRUE,"XLOC_004646","NCF2",0.0212666666666667,0.0212666666666667,0.993817511975833,0.0430587351338358,FALSE,TRUE,TRUE,TRUE,TRUE,"Non-significant / other",TRUE,-0.0730333333333333,0.0730333333333333
"TCONS_00019257","XLOC_004646","NCF2","ENST00000413720.5","=",-0.0192,0.0192,0.498885395068042,7.16587752572454e-05,FALSE,FALSE,"XLOC_004646","NCF2",-0.0106,0.0106,0.995178933364111,0.0430587351338358,FALSE,FALSE,TRUE,TRUE,TRUE,"Non-significant / other",TRUE,0.0086,0.0086
"TCONS_00019259","XLOC_004646","NCF2","PB.1525.5","=",-0.0199,0.0199,0.408683769712069,7.16587752572454e-05,FALSE,TRUE,"XLOC_004646","NCF2",0.0203,0.0203,0.473716013896205,0.0430587351338358,FALSE,TRUE,TRUE,TRUE,TRUE,"Non-significant / other",FALSE,0.0402,0.0402
"TCONS_00019260","XLOC_004646","NCF2","ENST00000469280.1","=",0.00236666666666667,0.00236666666666667,0.95400847201335,7.16587752572454e-05,FALSE,FALSE,"XLOC_004646","NCF2",0.00456666666666667,0.00456666666666667,0.9814565247662,0.0430587351338358,FALSE,FALSE,TRUE,TRUE,TRUE,"Non-significant / other",TRUE,0.0022,0.0022
"TCONS_00024774","XLOC_004646","NCF2","PB.1525.6","n",0.00163333333333333,0.00163333333333333,0.973917658548916,7.16587752572454e-05,FALSE,TRUE,"XLOC_004646","NCF2",0.00486666666666667,0.00486666666666667,0.953648289785212,0.0430587351338358,FALSE,TRUE,TRUE,TRUE,TRUE,"Non-significant / other",TRUE,0.00323333333333333,0.00323333333333333
"TCONS_00024776","XLOC_004646","NCF2","PB.1525.3","j",-0.000366666666666666,0.000366666666666666,0.999748775303101,7.16587752572454e-05,FALSE,TRUE,"XLOC_004646","NCF2",0.00776666666666667,0.00776666666666667,0.802328972650181,0.0430587351338358,FALSE,TRUE,TRUE,TRUE,TRUE,"Non-significant / other",FALSE,0.00813333333333333,0.00813333333333333
"TCONS_00024777","XLOC_004646","NCF2","PB.1525.8","c",0.0401666666666667,0.0401666666666667,0.261269262951451,7.16587752572454e-05,FALSE,TRUE,"XLOC_004646","NCF2",-0.0759,0.0759,0.580688860885666,0.0430587351338358,FALSE,TRUE,TRUE,TRUE,TRUE,"Non-significant / other",FALSE,-0.116066666666667,0.116066666666667
"TCONS_00026757","XLOC_004646","NCF2","PB.1237.2","c",-0.0248,0.0248,0.802942951910665,7.16587752572454e-05,FALSE,TRUE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00026759","XLOC_004646","NCF2","PB.1237.7","n",0.00603333333333333,0.00603333333333333,0.823009473389667,7.16587752572454e-05,FALSE,TRUE,"XLOC_004646","NCF2",0.00676666666666667,0.00676666666666667,0.700225818083523,0.0430587351338358,FALSE,TRUE,TRUE,TRUE,TRUE,"Non-significant / other",TRUE,0.000733333333333336,0.000733333333333336
"TCONS_00029464","XLOC_004646","NCF2","PB.1642.3","j",-0.0104333333333333,0.0104333333333333,0.530795482674509,7.16587752572454e-05,FALSE,TRUE,"XLOC_004646","NCF2",-5e-04,5e-04,1,0.0430587351338358,FALSE,TRUE,TRUE,TRUE,TRUE,"Non-significant / other",TRUE,0.00993333333333333,0.00993333333333333
"TCONS_00029465","XLOC_004646","NCF2","PB.1642.4","c",-0.0238,0.0238,0.962964193384365,7.16587752572454e-05,FALSE,TRUE,"XLOC_004646","NCF2",0.1132,0.1132,0.0430587351338358,0.0430587351338358,FALSE,TRUE,TRUE,TRUE,TRUE,"Non-significant / other",FALSE,0.137,0.137
"TCONS_00029466","XLOC_004646","NCF2","PB.1642.7","c",-0.0783333333333333,0.0783333333333333,0.37148269767005,7.16587752572454e-05,FALSE,TRUE,"XLOC_004646","NCF2",0.0319333333333333,0.0319333333333333,0.95497128121581,0.0430587351338358,FALSE,TRUE,TRUE,TRUE,TRUE,"Non-significant / other",FALSE,0.110266666666667,0.110266666666667
"TCONS_00031440","XLOC_004646","NCF2","PB.1736.2","c",-0.125566666666667,0.125566666666667,0.838349393368915,7.16587752572454e-05,FALSE,TRUE,"XLOC_004646","NCF2",0.0218333333333333,0.0218333333333333,1,0.0430587351338358,FALSE,TRUE,TRUE,TRUE,TRUE,"Non-significant / other",FALSE,0.1474,0.1474
"TCONS_00031441","XLOC_004646","NCF2","PB.1736.3","c",0.142266666666667,0.142266666666667,7.16587752572454e-05,7.16587752572454e-05,FALSE,TRUE,"XLOC_004646","NCF2",-0.1281,0.1281,0.672257517495043,0.0430587351338358,FALSE,TRUE,TRUE,TRUE,TRUE,"Non-significant / other",FALSE,-0.270366666666667,0.270366666666667
"TCONS_00031442","XLOC_004646","NCF2","PB.1736.4","c",0.0154333333333333,0.0154333333333333,0.959005128837666,7.16587752572454e-05,FALSE,TRUE,"XLOC_004646","NCF2",-0.0178333333333333,0.0178333333333333,0.987349534682011,0.0430587351338358,FALSE,TRUE,TRUE,TRUE,TRUE,"Non-significant / other",FALSE,-0.0332666666666667,0.0332666666666667
"TCONS_00019898","XLOC_004829","RAB7B","PB.1663.1","=",-0.110466666666667,0.110466666666667,8.26145598786467e-12,4.32719236470046e-23,FALSE,TRUE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00019901","XLOC_004829","RAB7B","PB.1663.7","=",-0.000633333333333333,0.000633333333333333,0.993501298733467,4.32719236470046e-23,FALSE,TRUE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00024990","XLOC_004829","RAB7B","PB.1663.8","c",-0.159833333333333,0.159833333333333,1.0181544011686e-11,4.32719236470046e-23,TRUE,TRUE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"T-significant / missing in U",,,
"TCONS_00024992","XLOC_004829","RAB7B","PB.1663.12","c",0.1741,0.1741,4.32719236470046e-23,4.32719236470046e-23,TRUE,TRUE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"T-significant / missing in U",,,
"TCONS_00024995","XLOC_004829","RAB7B","PB.1802.8","j",0.0153666666666667,0.0153666666666667,0.0019222728667282,4.32719236470046e-23,FALSE,TRUE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00029540","XLOC_004829","RAB7B","PB.1802.11","c",0.0842333333333333,0.0842333333333333,0.00542535024376244,4.32719236470046e-23,FALSE,TRUE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00019969","XLOC_004846","YOD1","ENST00000315927.9","=",0.248266666666667,0.248266666666667,0.0278410367414453,0.0278410367414453,TRUE,FALSE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"T-significant / missing in U",,,
"TCONS_00019970","XLOC_004846","YOD1","ENST00000367084.1","=",-0.248266666666667,0.248266666666667,0.0716160560433642,0.0278410367414453,FALSE,FALSE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00020031","XLOC_004866","C1orf74","ENST00000294811.2","=",-0.226533333333333,0.226533333333333,1.5326954457505e-06,1.5326954457505e-06,TRUE,FALSE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"T-significant / missing in U",,,
"TCONS_00020033","XLOC_004866","C1orf74","ENST00000367021.8","=",0.1599,0.1599,0.391723877650685,1.5326954457505e-06,FALSE,FALSE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00020034","XLOC_004866","C1orf74","ENST00000542854.5","=",0.0317666666666667,0.0317666666666667,0.535896857149332,1.5326954457505e-06,FALSE,FALSE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00026834","XLOC_004866","C1orf74","PB.1386.1","j",0.0197666666666667,0.0197666666666667,0.743498430661376,1.5326954457505e-06,FALSE,TRUE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00031683","XLOC_005288","WDR37","ENST00000358220.5","=",0.0677666666666667,0.0677666666666667,0.796927018477642,0.000276896081710409,FALSE,FALSE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00031684","XLOC_005288","WDR37","ENST00000263150.9","=",-0.00446666666666667,0.00446666666666667,0.927043940244145,0.000276896081710409,FALSE,FALSE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00031685","XLOC_005288","WDR37","ENST00000381329.5","=",0.0418,0.0418,0.766273858209724,0.000276896081710409,FALSE,FALSE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00040392","XLOC_005288","WDR37","PB.2009.2","j",-0.103466666666667,0.103466666666667,0.430072491302949,0.000276896081710409,FALSE,TRUE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00040393","XLOC_005288","WDR37","PB.2009.5","c",-0.1439,0.1439,0.399709836969483,0.000276896081710409,FALSE,TRUE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00041373","XLOC_005288","WDR37","PB.2173.1","j",0.0225666666666667,0.0225666666666667,0.826704486320856,0.000276896081710409,FALSE,TRUE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00042233","XLOC_005288","WDR37","PB.2271.1","j",0.105133333333333,0.105133333333333,0.000276896081710409,0.000276896081710409,FALSE,TRUE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00033315","XLOC_005779","ARID5B","ENST00000644638.1","=",-0.0637,0.0637,0.584457842142789,0.046434544233603,FALSE,FALSE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00033316","XLOC_005779","ARID5B","ENST00000279873.12","=",-0.1767,0.1767,0.204050162782128,0.046434544233603,FALSE,FALSE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00033319","XLOC_005779","ARID5B","ENST00000309334.5","=",0.0129,0.0129,0.935480128737818,0.046434544233603,FALSE,FALSE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00042346","XLOC_005779","ARID5B","PB.2545.4","c",0.230266666666667,0.230266666666667,0.046434544233603,0.046434544233603,TRUE,TRUE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"T-significant / missing in U",,,
"TCONS_00034118","XLOC_005962","TMEM254","ENST00000372277.7","=",-0.00156666666666667,0.00156666666666667,0.995572275344594,6.70985800104248e-07,FALSE,FALSE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00034119","XLOC_005962","TMEM254","PB.2701.2","=",-0.0483,0.0483,0.310518443195325,6.70985800104248e-07,FALSE,TRUE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00034121","XLOC_005962","TMEM254","PB.2701.3","=",0.1191,0.1191,0.594024780473782,6.70985800104248e-07,FALSE,TRUE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00034122","XLOC_005962","TMEM254","PB.2331.2","=",-0.0386,0.0386,0.572793010786582,6.70985800104248e-07,FALSE,TRUE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00034125","XLOC_005962","TMEM254","PB.2554.9","=",-0.121433333333333,0.121433333333333,6.70985800104248e-07,6.70985800104248e-07,FALSE,TRUE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00034129","XLOC_005962","TMEM254","ENST00000463209.1","=",-0.0380666666666667,0.0380666666666667,0.677283661991042,6.70985800104248e-07,FALSE,FALSE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00041649","XLOC_005962","TMEM254","PB.2701.4","j",0.0188333333333333,0.0188333333333333,0.902836815260018,6.70985800104248e-07,FALSE,TRUE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00042405","XLOC_005962","TMEM254","PB.2701.7","j",0.0685333333333333,0.0685333333333333,0.951572666742214,6.70985800104248e-07,FALSE,TRUE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00042406","XLOC_005962","TMEM254","PB.2701.8","j",0.0446,0.0446,0.764837597099032,6.70985800104248e-07,FALSE,TRUE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00034234","XLOC_005987","CCSER2","ENST00000359979.8","=",0.0117666666666667,0.0117666666666667,0.908606723111068,0.0205274331693437,FALSE,FALSE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00034235","XLOC_005987","CCSER2","ENST00000372088.8","=",-0.0629333333333333,0.0629333333333333,0.604954268519144,0.0205274331693437,FALSE,FALSE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00034236","XLOC_005987","CCSER2","ENST00000224756.12","=",0.0286333333333333,0.0286333333333333,0.0967251401203718,0.0205274331693437,FALSE,FALSE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
